Opgørelsesår,Kommune,Fødselsårgang,Køn,Antal børn,Gennemsnitlig højde i cm,Gennemsnitlig vægt i gram,Procentdel undervægt,Procentdel normalvægt,Procentdel moderat overvægt,Procentdel svær overvægt,urban_rural
2020,Frederikshavn,2004.0,Mand,310,173.02903225806452,65392.903225806454,1.6129032258064515,66.45161290322581,24.516129032258064,7.419354838709677,Rural
2021,Frederikshavn,2005.0,Mand,281,174.41281138790035,66031.31672597864,2.135231316725979,70.1067615658363,22.064056939501782,5.6939501779359425,Rural
2022,Frederikshavn,2006.0,Mand,295,174.67118644067796,65648.13559322034,1.0169491525423728,75.2542372881356,16.271186440677965,7.457627118644068,Rural
2023,Frederikshavn,2007.0,Mand,318,174.09748427672955,65798.11320754717,,73.58490566037736,21.069182389937108,5.345911949685535,Rural
2024,Frederikshavn,2008.0,Mand,302,173.82119205298014,64822.18543046358,0.9933774834437087,73.50993377483444,19.5364238410596,5.960264900662252,Rural
2025,Frederikshavn,2009.0,Mand,312,172.33653846153845,62783.97435897436,1.282051282051282,76.28205128205127,16.98717948717949,5.448717948717949,Rural
2014,Frederikssund,1998.0,Begge,480,170.425,61782.708333333336,1.6666666666666667,79.375,15.833333333333332,3.125,Rural
2015,Frederikssund,1999.0,Begge,556,169.40287769784172,59663.6690647482,1.2589928057553956,82.91366906474819,12.050359712230216,3.776978417266187,Rural
2016,Frederikssund,2000.0,Begge,522,168.58429118773947,58084.099616858235,2.681992337164751,81.80076628352491,13.793103448275861,1.7241379310344827,Rural
2017,Frederikssund,2001.0,Begge,528,167.63636363636363,57628.030303030304,0.946969696969697,81.25,14.962121212121213,2.840909090909091,Rural
2018,Frederikssund,2002.0,Begge,485,170.16907216494846,61773.81443298969,2.268041237113402,76.49484536082474,15.463917525773196,5.77319587628866,Rural
2019,Frederikssund,2003.0,Begge,523,171.20841300191205,63151.625239005734,1.147227533460803,75.1434034416826,19.311663479923517,4.397705544933078,Rural
2020,Frederikssund,2004.0,Begge,563,170.1190053285968,61688.09946714032,1.4209591474245116,79.39609236234459,15.808170515097691,3.374777975133215,Rural
2021,Frederikssund,2005.0,Begge,486,171.56584362139918,63165.432098765436,1.440329218106996,79.01234567901234,15.432098765432098,4.11522633744856,Rural
2022,Frederikssund,2006.0,Begge,416,172.59134615384616,65290.625,0.9615384615384616,75.96153846153845,17.067307692307693,6.009615384615385,Rural
2023,Frederikssund,2007.0,Begge,452,171.73893805309734,64214.601769911504,1.5486725663716814,77.21238938053098,15.265486725663715,5.9734513274336285,Rural
2024,Frederikssund,2008.0,Begge,435,171.9287356321839,64419.77011494253,1.839080459770115,74.71264367816092,16.7816091954023,6.666666666666667,Rural
2025,Frederikssund,2009.0,Begge,383,171.4308093994778,62500.52219321149,1.0443864229765014,78.85117493472585,15.926892950391643,4.177545691906006,Rural
2014,Frederikssund,1998.0,Kvinde,213,165.59154929577466,58099.53051643192,2.8169014084507045,77.93427230046949,17.370892018779344,1.8779342723004695,Rural
2015,Frederikssund,1999.0,Kvinde,280,165.46785714285716,57156.07142857143,0.35714285714285715,85,12.142857142857142,2.5,Rural
2016,Frederikssund,2000.0,Kvinde,252,165.31349206349208,56285.31746031746,2.7777777777777777,83.73015873015873,12.3015873015873,1.1904761904761905,Rural
2017,Frederikssund,2001.0,Kvinde,253,164.91699604743084,55244.66403162055,1.5810276679841897,83.79446640316206,12.648221343873518,1.9762845849802373,Rural
2018,Frederikssund,2002.0,Kvinde,226,166.13274336283186,60258.849557522124,1.7699115044247788,75.66371681415929,16.371681415929203,6.1946902654867255,Rural
2019,Frederikssund,2003.0,Kvinde,250,166.208,59371.6,1.6,74,22.0,2.4,Rural
2020,Frederikssund,2004.0,Kvinde,277,165.25631768953068,58156.67870036101,1.083032490974729,82.67148014440433,15.162454873646208,1.083032490974729,Rural
2021,Frederikssund,2005.0,Kvinde,236,165.8728813559322,59218.220338983054,1.2711864406779663,78.8135593220339,17.796610169491526,2.11864406779661,Rural
2022,Frederikssund,2006.0,Kvinde,194,166.25257731958763,59985.56701030928,1.0309278350515463,78.35051546391753,15.979381443298967,4.639175257731959,Rural
2023,Frederikssund,2007.0,Kvinde,218,166.58256880733944,59988.53211009174,0.9174311926605505,79.35779816513761,16.055045871559635,3.669724770642202,Rural
2024,Frederikssund,2008.0,Kvinde,215,166.35813953488372,60911.16279069767,2.3255813953488373,73.0232558139535,17.674418604651162,6.976744186046512,Rural
2025,Frederikssund,2009.0,Kvinde,176,165.4715909090909,57723.295454545456,1.1363636363636365,84.6590909090909,10.795454545454545,3.4090909090909087,Rural
2014,Frederikssund,1998.0,Mand,267,174.2808988764045,64720.973782771536,0.7490636704119851,80.52434456928839,14.606741573033707,4.119850187265917,Rural
2015,Frederikssund,1999.0,Mand,276,173.39492753623188,62207.608695652176,2.1739130434782608,80.79710144927536,11.956521739130435,5.072463768115942,Rural
2016,Frederikssund,2000.0,Mand,270,171.63703703703703,59762.96296296296,2.5925925925925926,80,15.185185185185185,2.2222222222222223,Rural
2017,Frederikssund,2001.0,Mand,275,170.1381818181818,59820.72727272727,0.36363636363636365,78.9090909090909,17.09090909090909,3.6363636363636362,Rural
2018,Frederikssund,2002.0,Mand,259,173.6911196911197,63095.7528957529,2.7027027027027026,77.22007722007721,14.671814671814673,5.405405405405405,Rural
2019,Frederikssund,2003.0,Mand,273,175.78754578754578,66613.18681318681,0.7326007326007326,76.19047619047619,16.84981684981685,6.227106227106227,Rural
2020,Frederikssund,2004.0,Mand,286,174.82867132867133,65108.39160839161,1.7482517482517483,76.22377622377621,16.433566433566433,5.594405594405594,Rural
2021,Frederikssund,2005.0,Mand,250,176.94,66891.6,1.6,79.2,13.200000000000001,6.0,Rural
2022,Frederikssund,2006.0,Mand,222,178.13063063063063,69926.57657657658,0.9009009009009009,73.87387387387388,18.01801801801802,7.207207207207207,Rural
2023,Frederikssund,2007.0,Mand,234,176.54273504273505,68151.7094017094,2.1367521367521367,75.21367521367522,14.529914529914532,8.11965811965812,Rural
2024,Frederikssund,2008.0,Mand,220,177.37272727272727,67848.63636363637,1.3636363636363635,76.36363636363637,15.909090909090908,6.363636363636363,Rural
2025,Frederikssund,2009.0,Mand,207,176.4975845410628,66562.31884057971,0.966183574879227,73.91304347826086,20.28985507246377,4.830917874396135,Rural
2014,Furesø,1998.0,Begge,550,172.12545454545455,61284.0,2.0,84,12.363636363636363,1.6363636363636365,Rural
2015,Furesø,1999.0,Begge,528,171.73295454545453,60618.371212121216,1.893939393939394,87.87878787878788,8.522727272727272,1.7045454545454544,Rural
2016,Furesø,2000.0,Begge,569,171.9560632688928,61190.50966608084,1.9332161687170473,85.41300527240774,11.072056239015819,1.5817223198594026,Rural
2017,Furesø,2001.0,Begge,491,172.25865580448064,61456.21181262729,1.6293279022403258,82.89205702647658,13.441955193482688,2.0366598778004072,Rural
2018,Furesø,2002.0,Begge,507,171.38856015779092,61803.155818540436,3.5502958579881656,79.48717948717949,13.41222879684418,3.5502958579881656,Rural
2019,Furesø,2003.0,Begge,479,172.1732776617954,62722.12943632568,0.8350730688935281,80.79331941544885,14.822546972860126,3.549060542797495,Rural
2020,Furesø,2004.0,Begge,479,171.14613778705638,61294.15448851774,2.2964509394572024,81.41962421711901,13.569937369519833,2.7139874739039667,Rural
2021,Furesø,2005.0,Begge,511,171.1115459882583,60357.3385518591,1.761252446183953,84.93150684931507,11.937377690802348,1.36986301369863,Rural
2022,Furesø,2006.0,Begge,510,172.28627450980392,61823.13725490196,2.941176470588235,83.92156862745098,9.215686274509805,3.9215686274509802,Rural
2023,Furesø,2007.0,Begge,514,171.49805447470817,60857.587548638134,2.3346303501945527,85.40856031128405,10.700389105058365,1.556420233463035,Rural
2024,Furesø,2008.0,Begge,487,172.7453798767967,62181.724845995894,2.2587268993839835,83.16221765913757,11.498973305954825,3.0800821355236137,Rural
2025,Furesø,2009.0,Begge,514,171.39494163424123,60504.863813229575,2.529182879377432,82.68482490272373,12.45136186770428,2.3346303501945527,Rural
2014,Furesø,1998.0,Kvinde,253,166.47430830039525,57200.0,2.371541501976284,85.7707509881423,10.276679841897234,1.5810276679841897,Rural
2015,Furesø,1999.0,Kvinde,260,167.3846153846154,58443.846153846156,1.5384615384615385,87.3076923076923,9.615384615384617,1.5384615384615385,Rural
2016,Furesø,2000.0,Kvinde,271,166.6309963099631,57105.90405904059,2.5830258302583027,85.97785977859779,9.59409594095941,1.8450184501845017,Rural
2017,Furesø,2001.0,Kvinde,234,167.26068376068375,58162.820512820515,2.564102564102564,82.90598290598291,12.82051282051282,1.7094017094017095,Rural
2018,Furesø,2002.0,Kvinde,259,167.05791505791507,59861.776061776065,2.7027027027027026,79.53667953667953,14.285714285714285,3.474903474903475,Rural
2019,Furesø,2003.0,Kvinde,214,166.2289719626168,58225.700934579436,0.9345794392523363,81.77570093457945,15.42056074766355,1.8691588785046727,Rural
2020,Furesø,2004.0,Kvinde,237,166.39662447257385,58155.27426160337,2.9535864978902953,79.74683544303798,15.611814345991561,1.6877637130801686,Rural
2021,Furesø,2005.0,Kvinde,256,166.06640625,57647.265625,1.5625,84.765625,11.71875,1.953125,Rural
2022,Furesø,2006.0,Kvinde,215,167.25116279069766,58146.51162790698,3.255813953488372,85.5813953488372,8.372093023255815,2.7906976744186047,Rural
2023,Furesø,2007.0,Kvinde,258,166.92248062015503,58094.96124031008,1.550387596899225,84.10852713178295,12.790697674418606,1.550387596899225,Rural
2024,Furesø,2008.0,Kvinde,208,167.01923076923077,58325.480769230766,2.403846153846154,85.09615384615384,9.134615384615383,3.3653846153846154,Rural
2025,Furesø,2009.0,Kvinde,239,166.15062761506277,57077.40585774059,3.3472803347280333,83.68200836820083,10.87866108786611,2.092050209205021,Rural
2014,Furesø,1998.0,Mand,297,176.93939393939394,64762.96296296296,1.6835016835016834,82.49158249158249,14.14141414141414,1.6835016835016834,Rural
2015,Furesø,1999.0,Mand,268,175.95149253731344,62727.985074626864,2.2388059701492535,88.43283582089553,7.462686567164178,1.8656716417910446,Rural
2016,Furesø,2000.0,Mand,298,176.7986577181208,64905.03355704698,1.342281879194631,84.8993288590604,12.416107382550337,1.342281879194631,Rural
2017,Furesø,2001.0,Mand,257,176.80933852140078,64454.863813229575,0.7782101167315175,82.87937743190662,14.007782101167315,2.3346303501945527,Rural
2018,Furesø,2002.0,Mand,248,175.91129032258064,63830.645161290326,4.435483870967742,79.43548387096774,12.5,3.6290322580645165,Rural
2019,Furesø,2003.0,Mand,265,176.97358490566037,66353.2075471698,0.7547169811320755,80,14.339622641509434,4.905660377358491,Rural
2020,Furesø,2004.0,Mand,242,175.79752066115702,64368.181818181816,1.6528925619834711,83.05785123966942,11.570247933884298,3.71900826446281,Rural
2021,Furesø,2005.0,Mand,255,176.1764705882353,63078.03921568627,1.9607843137254901,85.09803921568627,12.156862745098039,0.7843137254901961,Rural
2022,Furesø,2006.0,Mand,295,175.95593220338984,64502.71186440678,2.711864406779661,82.71186440677965,9.830508474576272,4.745762711864407,Rural
2023,Furesø,2007.0,Mand,256,176.109375,63641.796875,3.125,86.71875,8.59375,1.5625,Rural
2024,Furesø,2008.0,Mand,279,177.01433691756273,65056.63082437276,2.1505376344086025,81.72043010752688,13.261648745519713,2.867383512544803,Rural
2025,Furesø,2009.0,Mand,275,175.95272727272726,63483.63636363636,1.8181818181818181,81.81818181818183,13.818181818181818,2.5454545454545454,Rural
2014,Gentofte,1998.0,Begge,218,170.77064220183487,59607.33944954129,4.587155963302752,80.73394495412845,13.302752293577983,1.3761467889908259,Rural
2015,Gentofte,1999.0,Begge,548,171.02919708029196,58888.686131386865,3.64963503649635,86.4963503649635,8.394160583941606,1.4598540145985401,Rural
2016,Gentofte,2000.0,Begge,845,170.28757396449703,58152.18934911243,2.2485207100591715,87.92899408284023,9.230769230769232,0.591715976331361,Rural
2017,Gentofte,2001.0,Begge,846,170.62056737588654,58809.456264775414,2.2458628841607564,88.77068557919621,7.919621749408984,1.0638297872340425,Rural
2018,Gentofte,2002.0,Begge,866,170.62124711316397,58666.62817551963,1.9630484988452657,88.33718244803696,8.545034642032332,1.1547344110854503,Rural
2019,Gentofte,2003.0,Begge,866,170.15473441108546,57527.25173210161,3.810623556581986,86.72055427251732,8.314087759815243,1.1547344110854503,Rural
2020,Gentofte,2004.0,Begge,862,169.98375870069606,57231.09048723898,2.2041763341067284,89.90719257540604,7.424593967517401,0.46403712296983757,Rural
2021,Gentofte,2005.0,Begge,602,168.0249169435216,55700.83056478405,2.3255813953488373,88.20598006644518,8.637873754152823,0.8305647840531563,Rural
2022,Gentofte,2006.0,Begge,691,170.8755426917511,58303.03907380608,2.7496382054992763,89.4356005788712,7.23589001447178,0.5788712011577424,Rural
2023,Gentofte,2007.0,Begge,840,170.94761904761904,58460.59523809524,2.738095238095238,86.78571428571429,9.523809523809524,0.9523809523809524,Rural
2024,Gentofte,2008.0,Begge,880,171.4227272727273,58684.318181818184,2.272727272727273,89.20454545454545,7.5,1.0227272727272727,Rural
2025,Gentofte,2009.0,Begge,849,170.86219081272085,58288.10365135453,2.237926972909305,89.63486454652532,7.773851590106007,0.35335689045936397,Rural
2014,Gentofte,1998.0,Kvinde,104,166.41346153846155,56011.53846153846,4.807692307692308,84.61538461538461,9.615384615384617,0.9615384615384616,Rural
2015,Gentofte,1999.0,Kvinde,267,167.4569288389513,56154.30711610487,4.868913857677903,88.38951310861424,5.617977528089887,1.1235955056179776,Rural
2016,Gentofte,2000.0,Kvinde,430,166.56744186046512,55631.395348837206,3.488372093023256,88.37209302325581,7.674418604651163,0.46511627906976744,Rural
2017,Gentofte,2001.0,Kvinde,396,166.29545454545453,56006.06060606061,3.0303030303030303,88.88888888888889,7.3232323232323235,0.7575757575757576,Rural
2018,Gentofte,2002.0,Kvinde,434,166.52534562211983,56049.53917050691,2.5345622119815667,89.17050691244239,7.142857142857142,1.1520737327188941,Rural
2019,Gentofte,2003.0,Kvinde,421,166.83847980997623,55781.2351543943,3.800475059382423,86.46080760095012,8.31353919239905,1.4251781472684086,Rural
2020,Gentofte,2004.0,Kvinde,435,166.56781609195403,55025.057471264365,2.2988505747126435,90.11494252873563,7.126436781609195,0.45977011494252873,Rural
2021,Gentofte,2005.0,Kvinde,282,165.25886524822695,54150.0,2.4822695035460995,88.29787234042553,8.51063829787234,0.7092198581560284,Rural
2022,Gentofte,2006.0,Kvinde,347,166.671469740634,55278.09798270893,4.610951008645533,89.33717579250721,6.051873198847262,,Rural
2023,Gentofte,2007.0,Kvinde,389,166.5835475578406,55259.12596401028,4.113110539845758,87.66066838046272,7.197943444730077,1.0282776349614395,Rural
2024,Gentofte,2008.0,Kvinde,392,167.15051020408163,55494.38775510204,3.061224489795918,89.54081632653062,7.142857142857142,0.25510204081632654,Rural
2025,Gentofte,2009.0,Kvinde,394,166.2005076142132,54985.78680203046,1.7766497461928936,91.87817258883248,6.091370558375635,0.25380710659898476,Rural
2014,Gentofte,1998.0,Mand,114,174.74561403508773,62887.71929824561,4.385964912280701,77.19298245614034,16.666666666666664,1.7543859649122806,Rural
2015,Gentofte,1999.0,Mand,281,174.42348754448398,61486.832740213526,2.491103202846975,84.69750889679716,11.032028469750891,1.7793594306049825,Rural
2016,Gentofte,2000.0,Mand,415,174.1421686746988,60764.096385542165,0.9638554216867471,87.46987951807229,10.843373493975903,0.7228915662650602,Rural
2017,Gentofte,2001.0,Mand,450,174.42666666666668,61276.444444444445,1.5555555555555556,88.66666666666667,8.444444444444445,1.3333333333333335,Rural
2018,Gentofte,2002.0,Mand,432,174.73611111111111,61295.833333333336,1.3888888888888888,87.5,9.953703703703704,1.1574074074074074,Rural
2019,Gentofte,2003.0,Mand,445,173.2921348314607,59179.10112359551,3.8202247191011236,86.96629213483146,8.314606741573034,0.8988764044943821,Rural
2020,Gentofte,2004.0,Mand,427,173.46370023419203,59478.45433255269,2.107728337236534,89.69555035128806,7.728337236533958,0.468384074941452,Rural
2021,Gentofte,2005.0,Mand,320,170.4625,57067.5,2.1875,88.125,8.75,0.9375,Rural
2022,Gentofte,2006.0,Mand,344,175.11627906976744,61354.36046511628,0.872093023255814,89.53488372093024,8.430232558139535,1.1627906976744187,Rural
2023,Gentofte,2007.0,Mand,451,174.71175166297118,61221.95121951219,1.5521064301552108,86.0310421286031,11.529933481152993,0.8869179600886918,Rural
2024,Gentofte,2008.0,Mand,488,174.8545081967213,61246.72131147541,1.639344262295082,88.9344262295082,7.786885245901639,1.639344262295082,Rural
2025,Gentofte,2009.0,Mand,455,174.8989010989011,61147.692307692305,2.6373626373626373,87.6923076923077,9.230769230769232,0.43956043956043955,Rural
2014,Gladsaxe,1998.0,Begge,708,171.75,62024.293785310736,2.6836158192090394,81.07344632768361,13.418079096045199,2.824858757062147,Rural
2015,Gladsaxe,1999.0,Begge,690,171.38550724637682,62107.391304347824,2.608695652173913,78.84057971014494,15.507246376811596,3.0434782608695654,Rural
2016,Gladsaxe,2000.0,Begge,735,171.4108843537415,61826.5306122449,2.1768707482993195,81.7687074829932,12.108843537414966,3.9455782312925165,Rural
2017,Gladsaxe,2001.0,Begge,709,171.26798307475318,62466.00846262342,1.9746121297602257,78.84344146685473,14.950634696755994,4.231311706629055,Rural
2018,Gladsaxe,2002.0,Begge,713,170.9859747545582,62265.497896213186,0.9817671809256662,79.80364656381487,15.287517531556801,3.9270687237026647,Rural
2019,Gladsaxe,2003.0,Begge,657,170.11872146118722,61427.85388127854,1.06544901065449,80.2130898021309,14.76407914764079,3.95738203957382,Rural
2020,Gladsaxe,2004.0,Begge,706,169.79320113314446,59828.895184135974,1.9830028328611897,83.0028328611898,11.048158640226628,3.9660056657223794,Rural
